GENEID,transcript count
ENSMUSG00000022322.9,1
ENSMUSG00000022323.12,4
ENSMUSG00000022324.16,6
ENSMUSG00000022325.15,4
ENSMUSG00000022329.16,5
ENSMUSG00000022332.9,6
ENSMUSG00000022335.18,5
ENSMUSG00000022336.4,4
ENSMUSG00000022337.8,3
ENSMUSG00000022338.9,10
ENSMUSG00000022339.10,4
ENSMUSG00000022340.16,9
ENSMUSG00000022342.7,2
ENSMUSG00000022346.18,6
ENSMUSG00000022350.8,2
ENSMUSG00000022351.15,4
ENSMUSG00000022353.11,12
ENSMUSG00000022354.5,2
ENSMUSG00000022357.3,1
ENSMUSG00000022358.8,1
ENSMUSG00000022359.11,8
ENSMUSG00000022360.9,7
ENSMUSG00000022361.15,5
ENSMUSG00000022362.14,3
ENSMUSG00000022364.15,7
ENSMUSG00000022365.7,2
ENSMUSG00000022369.14,4
ENSMUSG00000022370.14,5
ENSMUSG00000022371.17,3
ENSMUSG00000022372.15,2
ENSMUSG00000022375.7,1
ENSMUSG00000022376.9,3
ENSMUSG00000022377.17,17
ENSMUSG00000022378.15,8
ENSMUSG00000022382.16,5
ENSMUSG00000022383.14,3
ENSMUSG00000022385.12,2
ENSMUSG00000022386.13,7
ENSMUSG00000022387.18,4
ENSMUSG00000022388.15,3
ENSMUSG00000022389.16,8
ENSMUSG00000022390.12,5
ENSMUSG00000022391.17,7
ENSMUSG00000022394.15,10
ENSMUSG00000022400.10,6
ENSMUSG00000022401.13,7
ENSMUSG00000022403.16,7
ENSMUSG00000022404.9,7
ENSMUSG00000022407.11,11
ENSMUSG00000022408.8,1
ENSMUSG00000022412.15,8
ENSMUSG00000022414.9,2
ENSMUSG00000022415.13,4
ENSMUSG00000022416.16,2
ENSMUSG00000022419.17,3
ENSMUSG00000022420.17,5
ENSMUSG00000022421.21,3
ENSMUSG00000022422.14,2
ENSMUSG00000022425.17,8
ENSMUSG00000022426.7,1
ENSMUSG00000022427.5,3
ENSMUSG00000022428.9,2
ENSMUSG00000022429.12,5
ENSMUSG00000022431.4,2
ENSMUSG00000022432.8,1
ENSMUSG00000022433.22,5
ENSMUSG00000022434.9,6
ENSMUSG00000022436.17,7
ENSMUSG00000022437.8,5
ENSMUSG00000022438.7,3
ENSMUSG00000022439.10,4
ENSMUSG00000022440.10,3
ENSMUSG00000022441.18,4
ENSMUSG00000022442.17,4
ENSMUSG00000022443.18,8
ENSMUSG00000022449.15,4
ENSMUSG00000022450.7,7
ENSMUSG00000022451.13,3
ENSMUSG00000022452.17,6
ENSMUSG00000022453.9,10
ENSMUSG00000022454.18,4
ENSMUSG00000022456.19,9
ENSMUSG00000022462.8,2
ENSMUSG00000022463.9,7
ENSMUSG00000022464.15,4
ENSMUSG00000022466.7,2
ENSMUSG00000022468.13,3
ENSMUSG00000022469.18,12
ENSMUSG00000022471.15,10
ENSMUSG00000022472.17,6
ENSMUSG00000022474.16,11
ENSMUSG00000022475.20,13
ENSMUSG00000022476.9,7
ENSMUSG00000022477.14,9
ENSMUSG00000022479.16,1
ENSMUSG00000022483.18,4
ENSMUSG00000022487.15,7
ENSMUSG00000022488.10,5
ENSMUSG00000022489.7,5
ENSMUSG00000022490.8,2
ENSMUSG00000022491.6,3
ENSMUSG00000022494.16,5
ENSMUSG00000022496.6,1
ENSMUSG00000022498.17,9
ENSMUSG00000022500.16,5
ENSMUSG00000022503.11,6
ENSMUSG00000022504.11,5
ENSMUSG00000022505.10,1
ENSMUSG00000022507.7,2
ENSMUSG00000022508.6,2
ENSMUSG00000022510.15,8
ENSMUSG00000022512.4,2
ENSMUSG00000022514.15,7
ENSMUSG00000022515.7,13
ENSMUSG00000022516.11,5
ENSMUSG00000022517.18,7
ENSMUSG00000022518.17,5
ENSMUSG00000022519.15,4
ENSMUSG00000022521.11,7
ENSMUSG00000022523.11,6
ENSMUSG00000022525.14,4
ENSMUSG00000022526.9,3
ENSMUSG00000022528.9,3
ENSMUSG00000022529.12,7
ENSMUSG00000022533.15,7
ENSMUSG00000022536.15,5
ENSMUSG00000022537.19,9
ENSMUSG00000022538.21,6
ENSMUSG00000022540.17,10
ENSMUSG00000022543.11,3
ENSMUSG00000022544.15,5
ENSMUSG00000022545.14,4
ENSMUSG00000022546.6,9
ENSMUSG00000022548.15,6
ENSMUSG00000022550.19,13
ENSMUSG00000022551.9,6
ENSMUSG00000022552.17,13
ENSMUSG00000022553.17,11
ENSMUSG00000022554.8,1
ENSMUSG00000022555.13,11
ENSMUSG00000022556.12,14
ENSMUSG00000022557.12,2
ENSMUSG00000022558.17,14
ENSMUSG00000022559.9,3
ENSMUSG00000022560.10,2
ENSMUSG00000022561.14,7
ENSMUSG00000022562.16,5
ENSMUSG00000022564.8,5
ENSMUSG00000022565.16,22
ENSMUSG00000022568.18,7
ENSMUSG00000022570.8,12
ENSMUSG00000022571.10,1
ENSMUSG00000022574.8,3
ENSMUSG00000022575.6,4
ENSMUSG00000022577.18,8
ENSMUSG00000022579.11,1
ENSMUSG00000022580.14,7
ENSMUSG00000022584.15,2
ENSMUSG00000022587.16,14
ENSMUSG00000022594.15,3
ENSMUSG00000022595.8,1
ENSMUSG00000022598.7,1
ENSMUSG00000022601.12,3
ENSMUSG00000022602.15,2
ENSMUSG00000022604.19,6
ENSMUSG00000022607.19,14
ENSMUSG00000022610.11,7
ENSMUSG00000022614.9,7
ENSMUSG00000022615.8,1
ENSMUSG00000022617.16,9
ENSMUSG00000022619.6,2
ENSMUSG00000022620.15,3
ENSMUSG00000022621.17,11
ENSMUSG00000022622.6,2
ENSMUSG00000022623.18,9
ENSMUSG00000022629.18,6
ENSMUSG00000022634.10,2
ENSMUSG00000022635.10,8
ENSMUSG00000022636.14,7
ENSMUSG00000022637.12,6
ENSMUSG00000022639.16,11
ENSMUSG00000022641.16,9
ENSMUSG00000022651.7,1
ENSMUSG00000022652.8,2
ENSMUSG00000022656.16,7
ENSMUSG00000022657.10,1
ENSMUSG00000022658.11,1
ENSMUSG00000022661.15,10
ENSMUSG00000022663.4,2
ENSMUSG00000022664.12,6
ENSMUSG00000022665.16,4
ENSMUSG00000022667.19,3
ENSMUSG00000022668.11,4
ENSMUSG00000022671.14,4
ENSMUSG00000022672.9,2
ENSMUSG00000022673.6,2
ENSMUSG00000022674.16,6
ENSMUSG00000022676.8,1
ENSMUSG00000022677.16,5
ENSMUSG00000022678.17,5
ENSMUSG00000022679.14,6
ENSMUSG00000022680.15,14
ENSMUSG00000022681.16,10
ENSMUSG00000022682.9,2
ENSMUSG00000022684.16,5
ENSMUSG00000022685.10,5
ENSMUSG00000022686.15,4
ENSMUSG00000022687.13,1
ENSMUSG00000022696.18,6
ENSMUSG00000022698.18,4
ENSMUSG00000022701.19,4
ENSMUSG00000022702.17,7
ENSMUSG00000022704.17,4
ENSMUSG00000022705.6,2
ENSMUSG00000022706.17,3
ENSMUSG00000022707.17,6
ENSMUSG00000022708.17,21
ENSMUSG00000022710.18,9
ENSMUSG00000022711.17,6
ENSMUSG00000022715.4,1
ENSMUSG00000022718.13,9
ENSMUSG00000022721.20,14
ENSMUSG00000022722.19,4
ENSMUSG00000022723.17,5
ENSMUSG00000022724.16,5
ENSMUSG00000022742.7,4
ENSMUSG00000022744.13,5
ENSMUSG00000022747.18,14
ENSMUSG00000022748.9,3
ENSMUSG00000022749.9,7
ENSMUSG00000022750.19,6
ENSMUSG00000022751.10,5
ENSMUSG00000022752.10,3
ENSMUSG00000022753.16,3
ENSMUSG00000022754.7,1
ENSMUSG00000022756.18,9
ENSMUSG00000022757.20,6
ENSMUSG00000022758.15,3
ENSMUSG00000022759.16,4
ENSMUSG00000022760.18,11
ENSMUSG00000022761.13,13
ENSMUSG00000022762.19,4
ENSMUSG00000022763.19,5
ENSMUSG00000022765.11,1
ENSMUSG00000022766.15,2
ENSMUSG00000022768.18,4
ENSMUSG00000022769.10,1
ENSMUSG00000022770.18,12
ENSMUSG00000022771.18,14
ENSMUSG00000022772.13,5
ENSMUSG00000022773.20,8
ENSMUSG00000022774.14,4
ENSMUSG00000022779.17,15
ENSMUSG00000022780.6,1
ENSMUSG00000022781.9,2
ENSMUSG00000022783.12,5
ENSMUSG00000022787.11,4
ENSMUSG00000022788.17,12
ENSMUSG00000022789.16,7
ENSMUSG00000022790.15,5
ENSMUSG00000022791.20,23
ENSMUSG00000022792.17,6
ENSMUSG00000022793.18,8
ENSMUSG00000022797.17,5
ENSMUSG00000022799.5,3
ENSMUSG00000022800.15,10
ENSMUSG00000022801.14,11
ENSMUSG00000022802.3,1
ENSMUSG00000022803.13,2
ENSMUSG00000022805.18,1
ENSMUSG00000022807.10,4
ENSMUSG00000022808.6,3
ENSMUSG00000022809.5,1
ENSMUSG00000022811.18,4
ENSMUSG00000022812.15,4
ENSMUSG00000022814.7,2
ENSMUSG00000022816.12,4
ENSMUSG00000022817.16,6
ENSMUSG00000022820.5,3
ENSMUSG00000022821.14,3
ENSMUSG00000022822.17,10
ENSMUSG00000022824.13,2
ENSMUSG00000022827.15,3
ENSMUSG00000022828.11,2
ENSMUSG00000022829.15,10
ENSMUSG00000022831.15,1
ENSMUSG00000022832.12,3
ENSMUSG00000022833.8,5
ENSMUSG00000022836.12,6
ENSMUSG00000022837.15,8
ENSMUSG00000022838.15,9
ENSMUSG00000022840.10,1
ENSMUSG00000022841.16,9
ENSMUSG00000022842.19,7
ENSMUSG00000022843.18,11
ENSMUSG00000022844.9,2
ENSMUSG00000022847.16,4
ENSMUSG00000022848.9,2
ENSMUSG00000022849.6,3
ENSMUSG00000022853.8,1
ENSMUSG00000022855.10,6
ENSMUSG00000022856.10,2
ENSMUSG00000022857.14,2
ENSMUSG00000022858.17,9
ENSMUSG00000022860.16,3
ENSMUSG00000022861.18,5
ENSMUSG00000022863.16,3
ENSMUSG00000022864.15,6
ENSMUSG00000022865.15,3
ENSMUSG00000022867.12,4
ENSMUSG00000022871.14,6
ENSMUSG00000022876.19,3
ENSMUSG00000022881.16,5
ENSMUSG00000022883.12,7
ENSMUSG00000022884.17,24
ENSMUSG00000022885.17,5
ENSMUSG00000022887.10,4
ENSMUSG00000022889.8,2
ENSMUSG00000022890.14,12
ENSMUSG00000022892.12,11
ENSMUSG00000022893.15,2
ENSMUSG00000022894.7,1
ENSMUSG00000022895.17,6
ENSMUSG00000022897.16,6
ENSMUSG00000022898.14,5
ENSMUSG00000022899.11,9
ENSMUSG00000022900.15,3
ENSMUSG00000022901.14,3
ENSMUSG00000022905.13,9
ENSMUSG00000022906.16,4
ENSMUSG00000022911.12,2
ENSMUSG00000022912.9,1
ENSMUSG00000022913.17,3
ENSMUSG00000022914.18,14
ENSMUSG00000022935.17,10
ENSMUSG00000022940.18,8
ENSMUSG00000022941.9,1
ENSMUSG00000022945.13,2
ENSMUSG00000022946.11,13
ENSMUSG00000022947.9,1
ENSMUSG00000022948.17,15
ENSMUSG00000022949.10,2
ENSMUSG00000022951.18,6
ENSMUSG00000022952.18,4
ENSMUSG00000022956.12,6
ENSMUSG00000022957.21,29
ENSMUSG00000022960.14,12
ENSMUSG00000022961.19,11
ENSMUSG00000022962.16,10
ENSMUSG00000022964.15,3
ENSMUSG00000022965.9,3
ENSMUSG00000022967.14,8
ENSMUSG00000022969.14,3
ENSMUSG00000022971.19,4
ENSMUSG00000022972.11,7
ENSMUSG00000022973.19,12
ENSMUSG00000022974.13,6
ENSMUSG00000022978.12,2
ENSMUSG00000022982.11,2
ENSMUSG00000022983.17,7
ENSMUSG00000022986.6,1
ENSMUSG00000022987.13,2
ENSMUSG00000022991.6,1
ENSMUSG00000022992.18,5
ENSMUSG00000022993.8,1
ENSMUSG00000022994.10,7
ENSMUSG00000022995.17,15
ENSMUSG00000022996.16,3
ENSMUSG00000022997.10,1
ENSMUSG00000022999.16,3
ENSMUSG00000023004.9,2
ENSMUSG00000023007.16,14
ENSMUSG00000023008.19,3
ENSMUSG00000023009.15,2
ENSMUSG00000023010.16,12
ENSMUSG00000023011.9,6
ENSMUSG00000023015.15,7
ENSMUSG00000023017.11,5
ENSMUSG00000023018.6,7
ENSMUSG00000023019.13,3
ENSMUSG00000023020.4,2
ENSMUSG00000023021.16,6
ENSMUSG00000023022.15,3
ENSMUSG00000023025.17,8
ENSMUSG00000023026.17,3
ENSMUSG00000023027.14,9
ENSMUSG00000023030.17,7
ENSMUSG00000023031.9,7
ENSMUSG00000023032.13,7
ENSMUSG00000023033.15,18
ENSMUSG00000023034.8,2
ENSMUSG00000023036.15,3
ENSMUSG00000023039.18,2
ENSMUSG00000023043.8,1
ENSMUSG00000023044.3,17
ENSMUSG00000023045.14,1
ENSMUSG00000023046.7,1
ENSMUSG00000023047.12,3
ENSMUSG00000023048.14,5
ENSMUSG00000023050.10,8
ENSMUSG00000023051.12,10
ENSMUSG00000023052.9,2
ENSMUSG00000023055.11,7
ENSMUSG00000023064.5,1
ENSMUSG00000023066.11,4
ENSMUSG00000023067.15,5
ENSMUSG00000023068.17,2
ENSMUSG00000023070.7,1
ENSMUSG00000023072.15,9
ENSMUSG00000023074.12,3
ENSMUSG00000023075.10,3
ENSMUSG00000023078.7,1
ENSMUSG00000023079.15,27
ENSMUSG00000023083.8,1
ENSMUSG00000023084.12,4
ENSMUSG00000023087.16,3
ENSMUSG00000023088.18,10
ENSMUSG00000023089.13,4
ENSMUSG00000023092.17,7
ENSMUSG00000023094.15,4
ENSMUSG00000023104.10,6
ENSMUSG00000023106.16,4
ENSMUSG00000023110.13,6
ENSMUSG00000023118.16,7
ENSMUSG00000023120.10,1
ENSMUSG00000023122.7,1
ENSMUSG00000023132.9,2
ENSMUSG00000023143.11,3
ENSMUSG00000023147.18,7
ENSMUSG00000023150.15,5
ENSMUSG00000023153.10,5
ENSMUSG00000023156.5,2
ENSMUSG00000023169.16,7
ENSMUSG00000023170.15,5
ENSMUSG00000023175.16,6
ENSMUSG00000023186.15,2
ENSMUSG00000023191.10,5
ENSMUSG00000023192.13,4
ENSMUSG00000023206.17,17
ENSMUSG00000023224.13,3
ENSMUSG00000023232.18,5
ENSMUSG00000023235.15,10
ENSMUSG00000023236.8,2
ENSMUSG00000023243.10,1
ENSMUSG00000023249.16,5
ENSMUSG00000023259.18,7
ENSMUSG00000023262.14,11
ENSMUSG00000023266.12,3
ENSMUSG00000023267.11,2
ENSMUSG00000023272.5,1
ENSMUSG00000023274.15,4
ENSMUSG00000023277.14,7
ENSMUSG00000023279.8,1
ENSMUSG00000023284.16,4
ENSMUSG00000023286.17,10
ENSMUSG00000023307.15,4
ENSMUSG00000023328.15,8
ENSMUSG00000023330.13,2
ENSMUSG00000023336.7,2
ENSMUSG00000023341.17,2
ENSMUSG00000023345.18,11
ENSMUSG00000023348.12,1
ENSMUSG00000023349.15,4
ENSMUSG00000023353.15,6
ENSMUSG00000023367.15,6
ENSMUSG00000023391.9,1
ENSMUSG00000023393.16,1
ENSMUSG00000023403.15,4
ENSMUSG00000023411.13,4
ENSMUSG00000023439.12,2
ENSMUSG00000023452.20,8
ENSMUSG00000023456.17,7
ENSMUSG00000023460.15,2
ENSMUSG00000023467.19,7
ENSMUSG00000023473.14,6
ENSMUSG00000023484.15,3
ENSMUSG00000023495.14,16
ENSMUSG00000023505.14,2
ENSMUSG00000023571.5,2
ENSMUSG00000023572.17,7
ENSMUSG00000023707.14,10
ENSMUSG00000023723.18,5
ENSMUSG00000023755.11,6
ENSMUSG00000023764.19,15
ENSMUSG00000023781.3,1
ENSMUSG00000023791.19,9
ENSMUSG00000023800.16,8
ENSMUSG00000023805.18,15
ENSMUSG00000023806.11,3
ENSMUSG00000023809.11,3
ENSMUSG00000023826.17,15
ENSMUSG00000023827.9,6
ENSMUSG00000023828.4,2
ENSMUSG00000023829.10,3
ENSMUSG00000023830.15,1
ENSMUSG00000023832.15,3
ENSMUSG00000023845.8,5
ENSMUSG00000023852.15,4
ENSMUSG00000023861.18,8
ENSMUSG00000023868.18,14
ENSMUSG00000023873.14,4
ENSMUSG00000023882.16,2
ENSMUSG00000023883.14,5
ENSMUSG00000023885.10,1
ENSMUSG00000023886.11,4
ENSMUSG00000023892.9,1
ENSMUSG00000023902.19,11
ENSMUSG00000023903.9,1
ENSMUSG00000023904.11,3
ENSMUSG00000023905.16,5
ENSMUSG00000023906.4,2
ENSMUSG00000023908.9,5
ENSMUSG00000023909.5,1
ENSMUSG00000023911.13,3
ENSMUSG00000023912.11,2
ENSMUSG00000023913.18,6
ENSMUSG00000023915.6,2
ENSMUSG00000023918.13,2
ENSMUSG00000023919.10,2
ENSMUSG00000023921.10,2
ENSMUSG00000023923.11,9
ENSMUSG00000023927.16,11
ENSMUSG00000023931.6,1
ENSMUSG00000023932.10,3
ENSMUSG00000023935.11,5
ENSMUSG00000023938.9,3
ENSMUSG00000023939.8,3
ENSMUSG00000023940.15,1
ENSMUSG00000023942.16,25
ENSMUSG00000023944.15,8
ENSMUSG00000023945.8,2
ENSMUSG00000023947.9,3
ENSMUSG00000023949.8,2
ENSMUSG00000023951.19,9
ENSMUSG00000023952.14,12
ENSMUSG00000023953.10,2
ENSMUSG00000023959.11,1
ENSMUSG00000023960.14,3
ENSMUSG00000023961.17,2
ENSMUSG00000023963.11,4
ENSMUSG00000023964.16,2
ENSMUSG00000023965.14,5
ENSMUSG00000023966.9,3
ENSMUSG00000023967.10,6
ENSMUSG00000023968.16,2
ENSMUSG00000023971.10,5
ENSMUSG00000023972.11,2
ENSMUSG00000023973.14,5
ENSMUSG00000023977.16,5
ENSMUSG00000023978.6,1
ENSMUSG00000023979.15,1
ENSMUSG00000023980.8,5
ENSMUSG00000023982.9,1
ENSMUSG00000023984.18,3
ENSMUSG00000023987.15,1
ENSMUSG00000023988.9,1
ENSMUSG00000023990.19,10
ENSMUSG00000023991.17,6
ENSMUSG00000023992.15,4
ENSMUSG00000023993.8,3
ENSMUSG00000023994.14,8
ENSMUSG00000023995.13,1
ENSMUSG00000023999.15,4
ENSMUSG00000024002.19,12
ENSMUSG00000024006.18,21
ENSMUSG00000024007.16,6
ENSMUSG00000024008.17,6
ENSMUSG00000024011.18,5
ENSMUSG00000024012.19,18
ENSMUSG00000024013.16,6
ENSMUSG00000024014.9,6
ENSMUSG00000024018.19,7
ENSMUSG00000024019.19,9
ENSMUSG00000024026.14,9
ENSMUSG00000024027.9,1
ENSMUSG00000024029.5,1
ENSMUSG00000024030.8,4
ENSMUSG00000024033.11,3
ENSMUSG00000024034.14,2
ENSMUSG00000024036.17,5
ENSMUSG00000024037.14,12
ENSMUSG00000024038.18,5
ENSMUSG00000024039.16,8
ENSMUSG00000024041.11,2
ENSMUSG00000024042.8,3
ENSMUSG00000024043.14,3
ENSMUSG00000024044.20,20
ENSMUSG00000024045.7,16
ENSMUSG00000024048.16,8
ENSMUSG00000024049.16,5
ENSMUSG00000024050.19,13
ENSMUSG00000024052.18,8
ENSMUSG00000024053.12,5
ENSMUSG00000024054.15,5
ENSMUSG00000024055.16,12
ENSMUSG00000024056.11,2
ENSMUSG00000024059.11,17
ENSMUSG00000024063.14,2
ENSMUSG00000024064.15,5
ENSMUSG00000024065.9,2
ENSMUSG00000024066.10,8
ENSMUSG00000024067.15,6
ENSMUSG00000024068.9,4
ENSMUSG00000024069.15,9
ENSMUSG00000024070.16,7
ENSMUSG00000024072.10,6
ENSMUSG00000024073.17,19
ENSMUSG00000024074.9,5
ENSMUSG00000024076.11,2
ENSMUSG00000024077.16,3
ENSMUSG00000024078.8,7
ENSMUSG00000024079.5,2
ENSMUSG00000024081.10,4
ENSMUSG00000024082.6,8
ENSMUSG00000024083.17,5
ENSMUSG00000024084.9,2
ENSMUSG00000024085.14,2
ENSMUSG00000024087.5,2
ENSMUSG00000024091.10,2
ENSMUSG00000024095.16,7
ENSMUSG00000024096.18,4
ENSMUSG00000024097.12,8
ENSMUSG00000024098.7,2
ENSMUSG00000024099.16,4
ENSMUSG00000024101.16,4
ENSMUSG00000024104.12,12
ENSMUSG00000024107.8,4
ENSMUSG00000024109.19,26
ENSMUSG00000024112.17,6
ENSMUSG00000024114.16,1
ENSMUSG00000024118.15,5
ENSMUSG00000024120.13,5
ENSMUSG00000024121.14,6
ENSMUSG00000024122.17,11
ENSMUSG00000024124.11,2
ENSMUSG00000024125.3,2
ENSMUSG00000024127.16,6
ENSMUSG00000024128.14,6
ENSMUSG00000024130.17,9
ENSMUSG00000024131.9,1
ENSMUSG00000024132.7,5
ENSMUSG00000024134.12,2
ENSMUSG00000024135.11,5
ENSMUSG00000024136.15,4
ENSMUSG00000024137.10,8
ENSMUSG00000024140.11,1
ENSMUSG00000024142.16,8
ENSMUSG00000024143.16,2
ENSMUSG00000024145.7,1
ENSMUSG00000024146.10,3
ENSMUSG00000024150.13,7
ENSMUSG00000024151.14,3
ENSMUSG00000024154.12,1
ENSMUSG00000024158.18,8
ENSMUSG00000024160.17,9
ENSMUSG00000024163.18,20
ENSMUSG00000024164.16,1
ENSMUSG00000024165.10,5
ENSMUSG00000024168.9,4
ENSMUSG00000024169.17,5
ENSMUSG00000024170.16,7
ENSMUSG00000024172.11,4
ENSMUSG00000024174.10,5
ENSMUSG00000024175.3,5
ENSMUSG00000024176.11,3
ENSMUSG00000024177.10,6
ENSMUSG00000024180.15,6
ENSMUSG00000024181.10,6
ENSMUSG00000024182.18,4
ENSMUSG00000024184.16,1
ENSMUSG00000024186.16,9
ENSMUSG00000024187.16,8
ENSMUSG00000024188.17,9
ENSMUSG00000024190.8,4
ENSMUSG00000024191.16,9
ENSMUSG00000024193.9,7
ENSMUSG00000024194.17,13
ENSMUSG00000024197.11,2
ENSMUSG00000024201.13,6
ENSMUSG00000024205.8,1
ENSMUSG00000024206.16,2
ENSMUSG00000024207.9,1
ENSMUSG00000024208.17,4
ENSMUSG00000024209.10,1
ENSMUSG00000024210.4,1
ENSMUSG00000024211.16,4
ENSMUSG00000024212.10,4
ENSMUSG00000024213.15,9
ENSMUSG00000024215.15,5
ENSMUSG00000024217.11,5
ENSMUSG00000024218.14,6
ENSMUSG00000024219.17,8
ENSMUSG00000024220.15,14
ENSMUSG00000024222.18,13
ENSMUSG00000024225.6,1
ENSMUSG00000024227.15,3
ENSMUSG00000024228.13,3
ENSMUSG00000024231.16,6
ENSMUSG00000024232.3,1
ENSMUSG00000024234.8,6
ENSMUSG00000024235.12,4
ENSMUSG00000024236.19,11
ENSMUSG00000024238.16,11
ENSMUSG00000024240.14,4
ENSMUSG00000024241.8,2
ENSMUSG00000024242.16,8
ENSMUSG00000024245.5,1
ENSMUSG00000024246.10,2
ENSMUSG00000024248.15,4
ENSMUSG00000024251.11,5
ENSMUSG00000024253.10,1
ENSMUSG00000024254.16,2
ENSMUSG00000024256.8,3
ENSMUSG00000024258.5,2
ENSMUSG00000024259.10,2
ENSMUSG00000024260.15,6
ENSMUSG00000024261.7,1
ENSMUSG00000024268.17,10
ENSMUSG00000024269.12,2
ENSMUSG00000024270.12,1
ENSMUSG00000024271.9,7
ENSMUSG00000024273.9,5
ENSMUSG00000024274.13,1
ENSMUSG00000024276.8,4
ENSMUSG00000024277.15,9
ENSMUSG00000024283.16,15
ENSMUSG00000024286.9,5
ENSMUSG00000024287.9,13
ENSMUSG00000024290.10,6
ENSMUSG00000024292.16,6
ENSMUSG00000024293.17,9
ENSMUSG00000024294.15,6
ENSMUSG00000024295.12,1
ENSMUSG00000024298.16,3
ENSMUSG00000024299.18,14
ENSMUSG00000024300.18,4
ENSMUSG00000024301.11,4
ENSMUSG00000024302.17,10
ENSMUSG00000024304.15,3
ENSMUSG00000024308.16,5
ENSMUSG00000024309.16,6
ENSMUSG00000024312.11,2
ENSMUSG00000024317.16,6
ENSMUSG00000024319.19,6
ENSMUSG00000024325.9,3
ENSMUSG00000024327.17,6
ENSMUSG00000024330.18,3
ENSMUSG00000024331.12,2
ENSMUSG00000024334.10,3
ENSMUSG00000024335.21,14
ENSMUSG00000024338.16,5
ENSMUSG00000024339.13,2
ENSMUSG00000024346.7,3
ENSMUSG00000024347.17,6
ENSMUSG00000024349.11,4
ENSMUSG00000024350.7,4
ENSMUSG00000024352.13,7
ENSMUSG00000024354.14,2
ENSMUSG00000024357.11,11
ENSMUSG00000024359.11,5
ENSMUSG00000024360.9,1
ENSMUSG00000024365.10,1
ENSMUSG00000024369.17,6
ENSMUSG00000024370.18,6
ENSMUSG00000024371.15,6
ENSMUSG00000024376.8,3
ENSMUSG00000024378.10,4
ENSMUSG00000024379.5,2
ENSMUSG00000024381.17,6
ENSMUSG00000024382.14,3
ENSMUSG00000024383.10,2
ENSMUSG00000024384.5,7
ENSMUSG00000024387.14,9
ENSMUSG00000024391.8,1
ENSMUSG00000024392.18,13
ENSMUSG00000024393.15,6
ENSMUSG00000024395.10,9
ENSMUSG00000024397.15,7
ENSMUSG00000024399.6,3
ENSMUSG00000024400.17,7
ENSMUSG00000024402.6,1
ENSMUSG00000024403.17,6
ENSMUSG00000024404.8,14
ENSMUSG00000024409.9,1
ENSMUSG00000024410.16,10
ENSMUSG00000024411.12,11
ENSMUSG00000024413.15,4
ENSMUSG00000024414.14,4
ENSMUSG00000024420.10,7
ENSMUSG00000024421.17,2
ENSMUSG00000024422.15,4
ENSMUSG00000024423.7,9
ENSMUSG00000024424.16,7
ENSMUSG00000024425.5,8
ENSMUSG00000024426.18,15
ENSMUSG00000024427.8,1
ENSMUSG00000024429.10,2
ENSMUSG00000024430.15,9
ENSMUSG00000024431.16,8
ENSMUSG00000024436.17,8
ENSMUSG00000024440.14,3
ENSMUSG00000024442.7,7
ENSMUSG00000024446.14,6
ENSMUSG00000024451.10,7
ENSMUSG00000024454.17,6
ENSMUSG00000024456.17,5
ENSMUSG00000024457.17,9
ENSMUSG00000024459.19,5
ENSMUSG00000024462.18,11
ENSMUSG00000024471.13,2
ENSMUSG00000024472.10,2
ENSMUSG00000024474.8,9
ENSMUSG00000024477.5,8
ENSMUSG00000024479.4,1
ENSMUSG00000024480.10,6
ENSMUSG00000024483.20,11
ENSMUSG00000024485.17,10
ENSMUSG00000024486.7,3
ENSMUSG00000024487.6,3
ENSMUSG00000024491.17,5
ENSMUSG00000024493.10,9
ENSMUSG00000024498.17,11
ENSMUSG00000024500.21,7
ENSMUSG00000024501.21,5
ENSMUSG00000024502.11,6
ENSMUSG00000024505.17,4
ENSMUSG00000024507.7,3
ENSMUSG00000024511.16,3
ENSMUSG00000024512.5,1
ENSMUSG00000024513.17,4
ENSMUSG00000024515.14,6
ENSMUSG00000024516.14,11
ENSMUSG00000024517.18,3
ENSMUSG00000024518.5,6
ENSMUSG00000024519.7,1
ENSMUSG00000024521.9,2
ENSMUSG00000024524.18,7
ENSMUSG00000024525.8,1
ENSMUSG00000024526.10,1
ENSMUSG00000024527.11,4
ENSMUSG00000024528.9,4
ENSMUSG00000024529.15,2
ENSMUSG00000024530.9,4
ENSMUSG00000024533.18,8
ENSMUSG00000024534.16,11
ENSMUSG00000024535.17,4
ENSMUSG00000024537.6,3
ENSMUSG00000024538.9,1
ENSMUSG00000024539.18,4
ENSMUSG00000024542.10,5
ENSMUSG00000024544.10,2
ENSMUSG00000024548.12,1
ENSMUSG00000024552.17,6
ENSMUSG00000024553.9,1
ENSMUSG00000024556.5,4
ENSMUSG00000024558.13,4
ENSMUSG00000024560.8,5
ENSMUSG00000024561.12,7
ENSMUSG00000024563.17,6
ENSMUSG00000024565.11,3
ENSMUSG00000024566.11,11
ENSMUSG00000024570.8,2
ENSMUSG00000024571.16,9
ENSMUSG00000024575.17,2
ENSMUSG00000024576.15,10
ENSMUSG00000024578.4,3
ENSMUSG00000024579.8,3
ENSMUSG00000024580.9,2
ENSMUSG00000024581.14,14
ENSMUSG00000024583.4,7
ENSMUSG00000024587.11,16
ENSMUSG00000024588.11,14
ENSMUSG00000024589.19,31
ENSMUSG00000024590.9,1
